date,maximum,minimum,station
2023-07-09,31.7,4.2,RIO GRANDE
2023-07-10,20.5,2.1,AEROPARQUE AERO
2023-07-10,28.8,9.4,LAS LOMITAS
2023-07-10,33.7,6.5,RIO GRANDE
2023-07-11,33.8,15.9,AEROPARQUE AERO
2023-07-11,29.1,7.7,LAS LOMITAS
2023-07-11,22.6,8.6,RIO GRANDE
2023-07-12,37.4,13.0,AEROPARQUE AERO
2023-07-12,30.2,15.0,LAS LOMITAS
2023-07-12,38.9,6.5,RIO GRANDE
2023-07-13,21.5,13.7,AEROPARQUE AERO
2023-07-13,27.7,17.1,LAS LOMITAS
2023-07-13,35.3,5.1,RIO GRANDE
2023-07-14,32.6,11.2,AEROPARQUE AERO
2023-07-14,24.2,9.4,LAS LOMITAS
2023-07-14,39.3,0.5,RIO GRANDE
2023-07-15,26.6,1.9,AEROPARQUE AERO
2023-07-15,25.0,6.3,LAS LOMITAS
2023-07-15,37.8,6.5,RIO GRANDE
2023-07-16,39.0,10.5,AEROPARQUE AERO
2023-07-16,39.9,5.9,LAS LOMITAS
2023-07-16,27.0,0.4,RIO GRANDE
2023-07-17,30.5,11.1,AEROPARQUE AERO
2023-07-17,28.9,19.5,LAS LOMITAS
2023-07-17,29.7,5.9,RIO GRANDE
2023-07-18,34.4,7.6,AEROPARQUE AERO
2023-07-18,37.4,13.8,LAS LOMITAS
2023-07-18,25.9,6.4,RIO GRANDE
2023-07-19,29.6,2.9,AEROPARQUE AERO
2023-07-19,36.7,0.2,LAS LOMITAS
2023-07-19,35.0,12.7,RIO GRANDE
2023-07-20,35.5,12.0,AEROPARQUE AERO
2023-07-20,20.9,3.3,LAS LOMITAS
2023-07-20,25.3,18.6,RIO GRANDE
2023-07-21,24.7,5.5,AEROPARQUE AERO
2023-07-21,39.7,17.9,LAS LOMITAS
2023-07-21,30.1,15.5,RIO GRANDE
2023-07-22,26.7,11.1,AEROPARQUE AERO
2023-07-22,26.7,3.3,LAS LOMITAS
2023-07-22,39.0,12.1,RIO GRANDE
2023-07-23,29.4,11.4,AEROPARQUE AERO
2023-07-23,37.4,15.2,LAS LOMITAS
2023-07-23,20.7,11.6,RIO GRANDE
2023-07-24,25.1,4.9,AEROPARQUE AERO
2023-07-24,32.7,15.6,LAS LOMITAS
2023-07-24,32.1,14.9,RIO GRANDE
2023-07-25,36.5,16.6,AEROPARQUE AERO
2023-07-25,35.7,13.0,LAS LOMITAS
2023-07-25,39.5,10.1,RIO GRANDE
2023-07-26,34.2,3.9,AEROPARQUE AERO
2023-07-26,21.9,13.6,LAS LOMITAS
2023-07-26,32.2,6.2,RIO GRANDE
2023-07-27,38.6,1.3,AEROPARQUE AERO
2023-07-27,24.0,5.1,LAS LOMITAS
2023-07-27,20.7,15.2,RIO GRANDE
2023-07-28,21.9,1.4,AEROPARQUE AERO
2023-07-28,35.5,16.5,LAS LOMITAS
2023-07-28,24.5,9.1,RIO GRANDE
2023-07-29,27.1,6.2,AEROPARQUE AERO
2023-07-29,37.4,9.5,LAS LOMITAS
2023-07-29,24.7,8.1,RIO GRANDE
2023-07-30,28.1,3.7,AEROPARQUE AERO
2023-07-30,24.3,18.7,LAS LOMITAS
2023-07-30,35.1,2.2,RIO GRANDE
2023-07-31,26.0,5.4,AEROPARQUE AERO
2023-07-31,39.3,17.3,LAS LOMITAS
2023-07-31,27.7,16.4,RIO GRANDE
2023-08-01,34.2,13.4,AEROPARQUE AERO
2023-08-01,22.4,11.6,LAS LOMITAS
2023-08-01,39.9,13.4,RIO GRANDE
2023-08-02,33.1,19.2,AEROPARQUE AERO
2023-08-02,20.3,8.1,LAS LOMITAS
2023-08-02,39.8,11.2,RIO GRANDE
2023-08-03,29.6,2.1,AEROPARQUE AERO
2023-08-03,26.3,14.7,LAS LOMITAS
2023-08-03,39.7,12.0,RIO GRANDE
2023-08-04,20.4,18.2,AEROPARQUE AERO
2023-08-04,30.8,17.6,LAS LOMITAS
2023-08-04,39.3,2.1,RIO GRANDE
2023-08-05,25.3,8.8,AEROPARQUE AERO
2023-08-05,30.4,19.7,LAS LOMITAS
2023-08-05,31.7,7.6,RIO GRANDE
2023-08-06,37.4,5.0,AEROPARQUE AERO
2023-08-06,37.3,1.3,LAS LOMITAS
2023-08-06,21.7,6.9,RIO GRANDE
2023-08-07,36.9,11.7,AEROPARQUE AERO
2023-08-07,34.7,9.3,LAS LOMITAS
2023-08-07,25.7,0.3,RIO GRANDE
2023-08-08,20.7,17.5,AEROPARQUE AERO
2023-08-08,38.0,19.9,LAS LOMITAS
2023-08-08,34.5,17.8,RIO GRANDE
2023-08-09,37.2,3.1,AEROPARQUE AERO
2023-08-09,24.0,5.8,LAS LOMITAS
2023-08-09,27.1,1.8,RIO GRANDE
2023-08-10,24.8,16.2,AEROPARQUE AERO
2023-08-10,21.0,19.1,LAS LOMITAS
2023-08-10,25.7,11.0,RIO GRANDE
2023-08-11,31.8,16.0,AEROPARQUE AERO
2023-08-11,34.7,0.7,LAS LOMITAS
2023-08-11,29.0,15.0,RIO GRANDE
2023-08-12,36.5,13.4,AEROPARQUE AERO
2023-08-12,39.3,9.7,LAS LOMITAS
2023-08-12,37.0,0.6,RIO GRANDE
2023-08-13,37.1,10.2,AEROPARQUE AERO
2023-08-13,30.4,3.5,LAS LOMITAS
2023-08-13,39.9,16.2,RIO GRANDE
2023-08-14,39.5,3.1,AEROPARQUE AERO
2023-08-14,39.2,18.9,LAS LOMITAS
2023-08-14,38.3,6.3,RIO GRANDE
2023-08-15,21.6,2.8,AEROPARQUE AERO
2023-08-15,22.7,0.7,LAS LOMITAS
2023-08-15,24.5,6.1,RIO GRANDE
2023-08-16,35.4,11.3,AEROPARQUE AERO
2023-08-16,37.0,10.9,LAS LOMITAS
2023-08-16,36.3,10.6,RIO GRANDE
2023-08-17,20.9,12.2,AEROPARQUE AERO
2023-08-17,24.7,6.6,LAS LOMITAS
2023-08-17,32.1,19.0,RIO GRANDE
2023-08-18,30.8,12.4,AEROPARQUE AERO
2023-08-18,36.1,14.6,LAS LOMITAS
2023-08-18,22.9,16.0,RIO GRANDE
2023-08-19,35.8,12.8,AEROPARQUE AERO
2023-08-19,28.0,11.2,LAS LOMITAS
2023-08-19,28.2,1.9,RIO GRANDE
2023-08-20,23.5,2.6,AEROPARQUE AERO
2023-08-20,22.8,6.1,LAS LOMITAS
2023-08-20,35.6,7.1,RIO GRANDE
2023-08-21,36.2,19.0,AEROPARQUE AERO
2023-08-21,39.4,3.5,LAS LOMITAS
2023-08-21,39.4,16.9,RIO GRANDE
2023-08-22,39.1,16.0,AEROPARQUE AERO
2023-08-22,22.4,6.7,LAS LOMITAS
2023-08-22,37.2,10.1,RIO GRANDE
2023-08-23,32.8,16.1,AEROPARQUE AERO
2023-08-23,33.3,17.8,LAS LOMITAS
2023-08-23,37.3,5.7,RIO GRANDE
2023-08-24,28.8,16.7,AEROPARQUE AERO
2023-08-24,34.0,18.9,LAS LOMITAS
2023-08-24,21.1,19.7,RIO GRANDE
2023-08-25,36.0,11.9,AEROPARQUE AERO
2023-08-25,22.2,14.8,LAS LOMITAS
2023-08-25,24.1,14.3,RIO GRANDE
2023-08-26,35.8,6.2,AEROPARQUE AERO
2023-08-26,22.6,18.0,LAS LOMITAS
2023-08-26,30.5,17.8,RIO GRANDE
2023-08-27,20.1,8.1,AEROPARQUE AERO
2023-08-27,27.5,19.5,LAS LOMITAS
2023-08-27,30.4,12.6,RIO GRANDE
2023-08-28,23.0,1.8,AEROPARQUE AERO
2023-08-28,38.1,4.7,LAS LOMITAS
2023-08-28,29.0,9.3,RIO GRANDE
2023-08-29,37.6,1.7,AEROPARQUE AERO
2023-08-29,23.5,19.4,LAS LOMITAS
2023-08-29,39.8,2.7,RIO GRANDE
2023-08-30,38.5,6.5,AEROPARQUE AERO
2023-08-30,29.6,3.0,LAS LOMITAS
2023-08-30,30.9,13.6,RIO GRANDE
2023-08-31,27.4,9.8,AEROPARQUE AERO
2023-08-31,38.0,5.9,LAS LOMITAS
2023-08-31,35.8,19.8,RIO GRANDE
2023-09-01,32.8,14.0,AEROPARQUE AERO
2023-09-01,26.3,6.9,LAS LOMITAS
2023-09-01,22.9,9.2,RIO GRANDE
2023-09-02,22.9,4.2,AEROPARQUE AERO
2023-09-02,29.8,11.5,LAS LOMITAS
2023-09-02,40.0,14.3,RIO GRANDE
2023-09-03,23.6,12.5,AEROPARQUE AERO
2023-09-03,33.9,0.3,LAS LOMITAS
2023-09-03,20.6,0.0,RIO GRANDE
2023-09-04,20.1,3.7,AEROPARQUE AERO
2023-09-04,33.3,17.5,LAS LOMITAS
2023-09-04,26.3,1.1,RIO GRANDE
2023-09-05,25.2,0.6,AEROPARQUE AERO
2023-09-05,33.7,12.3,LAS LOMITAS
2023-09-05,33.3,8.0,RIO GRANDE
2023-09-06,32.5,1.5,AEROPARQUE AERO
2023-09-06,36.6,5.7,LAS LOMITAS
2023-09-06,22.3,13.0,RIO GRANDE
2023-09-07,31.5,12.0,AEROPARQUE AERO
2023-09-07,25.7,1.7,LAS LOMITAS
2023-09-07,35.1,16.5,RIO GRANDE
2023-09-08,32.1,3.8,AEROPARQUE AERO
2023-09-08,37.4,6.8,LAS LOMITAS
2023-09-08,37.7,8.6,RIO GRANDE
2023-09-09,25.5,12.3,AEROPARQUE AERO
2023-09-09,32.0,17.2,LAS LOMITAS
2023-09-09,32.9,6.3,RIO GRANDE
2023-09-10,38.3,19.3,AEROPARQUE AERO
2023-09-10,32.6,19.1,LAS LOMITAS
2023-09-10,24.8,2.9,RIO GRANDE
2023-09-11,28.8,0.5,AEROPARQUE AERO
2023-09-11,20.7,2.5,LAS LOMITAS
2023-09-11,27.5,5.6,RIO GRANDE
2023-09-12,39.1,17.7,AEROPARQUE AERO
2023-09-12,30.5,3.1,LAS LOMITAS
2023-09-12,35.2,2.3,RIO GRANDE
2023-09-13,31.9,5.6,AEROPARQUE AERO
2023-09-13,26.9,11.3,LAS LOMITAS
2023-09-13,24.3,8.1,RIO GRANDE
2023-09-14,31.9,0.5,AEROPARQUE AERO
2023-09-14,27.8,5.3,LAS LOMITAS
2023-09-14,32.4,7.0,RIO GRANDE
2023-09-15,24.3,10.6,AEROPARQUE AERO
2023-09-15,36.9,8.6,LAS LOMITAS
2023-09-15,28.3,6.2,RIO GRANDE
2023-09-16,33.2,7.8,AEROPARQUE AERO
2023-09-16,34.3,18.0,LAS LOMITAS
2023-09-16,23.3,7.1,RIO GRANDE
2023-09-17,26.5,14.4,AEROPARQUE AERO
2023-09-17,40.0,11.4,LAS LOMITAS
2023-09-17,26.2,3.9,RIO GRANDE
2023-09-18,32.6,10.5,AEROPARQUE AERO
2023-09-18,20.9,18.5,LAS LOMITAS
2023-09-18,22.9,14.8,RIO GRANDE
2023-09-19,22.8,17.3,AEROPARQUE AERO
2023-09-19,31.8,17.8,LAS LOMITAS
2023-09-19,26.9,4.6,RIO GRANDE
2023-09-20,30.3,18.6,AEROPARQUE AERO
2023-09-20,20.5,1.0,LAS LOMITAS
2023-09-20,38.6,16.7,RIO GRANDE
2023-09-21,39.4,0.5,AEROPARQUE AERO
2023-09-21,31.9,14.2,LAS LOMITAS
2023-09-21,37.7,5.9,RIO GRANDE
2023-09-22,21.6,13.8,AEROPARQUE AERO
2023-09-22,28.2,0.0,LAS LOMITAS
2023-09-22,33.0,2.7,RIO GRANDE
2023-09-23,20.4,9.1,AEROPARQUE AERO
2023-09-23,29.0,1.6,LAS LOMITAS
2023-09-23,26.6,9.2,RIO GRANDE
2023-09-24,24.5,13.4,AEROPARQUE AERO
2023-09-24,23.4,0.5,LAS LOMITAS
2023-09-24,28.9,14.5,RIO GRANDE
2023-09-25,22.8,1.5,AEROPARQUE AERO
2023-09-25,29.0,1.6,LAS LOMITAS
2023-09-25,33.0,6.4,RIO GRANDE
2023-09-26,28.9,9.7,AEROPARQUE AERO
2023-09-26,26.2,3.4,LAS LOMITAS
2023-09-26,36.6,16.9,RIO GRANDE
2023-09-27,36.1,11.8,AEROPARQUE AERO
2023-09-27,27.8,4.7,LAS LOMITAS
2023-09-27,35.0,9.5,RIO GRANDE
2023-09-28,33.9,12.9,AEROPARQUE AERO
2023-09-28,30.1,11.3,LAS LOMITAS
2023-09-28,39.0,10.7,RIO GRANDE
2023-09-29,36.4,12.2,AEROPARQUE AERO
2023-09-29,39.1,16.1,LAS LOMITAS
2023-09-29,39.0,14.4,RIO GRANDE
2023-09-30,33.1,15.8,AEROPARQUE AERO
2023-09-30,23.8,10.7,LAS LOMITAS
2023-09-30,24.9,18.7,RIO GRANDE
2023-10-01,36.2,13.0,AEROPARQUE AERO
2023-10-01,21.1,7.9,LAS LOMITAS
2023-10-01,37.7,2.2,RIO GRANDE
2023-10-02,30.1,14.6,AEROPARQUE AERO
2023-10-02,20.3,10.2,LAS LOMITAS
2023-10-02,39.2,11.9,RIO GRANDE
2023-10-03,38.9,1.8,AEROPARQUE AERO
2023-10-03,36.9,7.0,LAS LOMITAS
2023-10-03,30.1,1.5,RIO GRANDE
2023-10-04,24.6,13.9,AEROPARQUE AERO
2023-10-04,23.6,12.5,LAS LOMITAS
2023-10-04,32.1,3.3,RIO GRANDE
2023-10-05,28.0,14.9,AEROPARQUE AERO
2023-10-05,27.6,19.0,LAS LOMITAS
2023-10-05,25.1,9.1,RIO GRANDE
2023-10-06,25.4,1.7,AEROPARQUE AERO
2023-10-06,21.7,12.1,LAS LOMITAS
2023-10-06,34.0,8.2,RIO GRANDE
2023-10-07,22.2,18.7,AEROPARQUE AERO
2023-10-07,24.5,15.7,LAS LOMITAS
2023-10-07,32.8,8.8,RIO GRANDE
2023-10-08,29.9,8.0,AEROPARQUE AERO
2023-10-08,24.0,2.4,LAS LOMITAS
2023-10-08,23.7,5.5,RIO GRANDE
2023-10-09,26.5,2.8,AEROPARQUE AERO
2023-10-09,20.8,16.8,LAS LOMITAS
2023-10-09,20.2,6.4,RIO GRANDE
2023-10-10,23.4,9.9,AEROPARQUE AERO
2023-10-10,21.1,7.9,LAS LOMITAS
2023-10-10,37.1,11.2,RIO GRANDE
2023-10-11,39.2,3.6,AEROPARQUE AERO
2023-10-11,28.4,7.9,LAS LOMITAS
2023-10-11,25.1,13.8,RIO GRANDE
2023-10-12,34.0,9.7,AEROPARQUE AERO
2023-10-12,32.7,16.7,LAS LOMITAS
2023-10-12,34.9,7.2,RIO GRANDE
2023-10-13,28.7,15.2,AEROPARQUE AERO
2023-10-13,34.0,1.8,LAS LOMITAS
2023-10-13,25.7,19.3,RIO GRANDE
2023-10-14,37.2,16.5,AEROPARQUE AERO
2023-10-14,35.5,10.6,LAS LOMITAS
2023-10-14,34.7,17.2,RIO GRANDE
2023-10-15,36.4,8.3,AEROPARQUE AERO
2023-10-15,31.9,9.2,LAS LOMITAS
2023-10-15,30.0,5.4,RIO GRANDE
2023-10-16,35.8,5.1,AEROPARQUE AERO
2023-10-16,29.1,2.7,LAS LOMITAS
2023-10-16,20.6,10.2,RIO GRANDE
2023-10-17,21.8,19.4,AEROPARQUE AERO
2023-10-17,36.9,18.9,LAS LOMITAS
2023-10-17,24.9,19.8,RIO GRANDE
2023-10-18,35.0,5.8,AEROPARQUE AERO
2023-10-18,21.5,5.3,LAS LOMITAS
2023-10-18,25.2,4.9,RIO GRANDE
2023-10-19,35.2,2.3,AEROPARQUE AERO
2023-10-19,30.7,6.2,LAS LOMITAS
2023-10-19,31.3,18.2,RIO GRANDE
2023-10-20,33.5,17.2,AEROPARQUE AERO
2023-10-20,34.9,2.5,LAS LOMITAS
2023-10-20,30.0,19.1,RIO GRANDE
2023-10-21,20.0,16.2,AEROPARQUE AERO
2023-10-21,31.7,11.1,LAS LOMITAS
2023-10-21,36.4,13.4,RIO GRANDE
2023-10-22,34.0,12.3,AEROPARQUE AERO
2023-10-22,37.3,7.7,LAS LOMITAS
2023-10-22,34.6,1.3,RIO GRANDE
2023-10-23,32.6,11.8,AEROPARQUE AERO
2023-10-23,23.8,19.9,LAS LOMITAS
2023-10-23,31.3,11.4,RIO GRANDE
2023-10-24,33.2,3.7,AEROPARQUE AERO
2023-10-24,22.8,1.8,LAS LOMITAS
2023-10-24,23.0,14.5,RIO GRANDE
2023-10-25,26.1,5.2,AEROPARQUE AERO
2023-10-25,31.1,5.6,LAS LOMITAS
2023-10-25,35.3,9.0,RIO GRANDE
2023-10-26,33.3,11.7,AEROPARQUE AERO
2023-10-26,37.3,1.1,LAS LOMITAS
2023-10-26,34.6,19.2,RIO GRANDE
2023-10-27,22.0,19.2,AEROPARQUE AERO
2023-10-27,30.2,18.2,LAS LOMITAS
2023-10-27,24.7,12.4,RIO GRANDE
2023-10-28,28.8,12.9,AEROPARQUE AERO
2023-10-28,35.4,15.6,LAS LOMITAS
2023-10-28,26.6,20.0,RIO GRANDE
2023-10-29,36.2,0.5,AEROPARQUE AERO
2023-10-29,38.8,12.9,LAS LOMITAS
2023-10-29,20.3,16.5,RIO GRANDE
2023-10-30,22.8,14.1,AEROPARQUE AERO
2023-10-30,29.4,16.1,LAS LOMITAS
2023-10-30,27.8,3.4,RIO GRANDE
2023-10-31,33.9,12.7,AEROPARQUE AERO
2023-10-31,24.3,4.7,LAS LOMITAS
2023-10-31,33.6,11.2,RIO GRANDE
2023-11-01,20.7,8.6,AEROPARQUE AERO
2023-11-01,31.3,16.5,LAS LOMITAS
2023-11-01,27.6,11.6,RIO GRANDE
2023-11-02,22.0,17.8,AEROPARQUE AERO
2023-11-02,21.6,6.2,LAS LOMITAS
2023-11-02,37.4,19.7,RIO GRANDE
2023-11-03,36.3,15.4,AEROPARQUE AERO
2023-11-03,21.8,14.5,LAS LOMITAS
2023-11-03,37.6,7.7,RIO GRANDE
2023-11-04,21.8,6.5,AEROPARQUE AERO
2023-11-04,31.3,15.0,LAS LOMITAS
2023-11-04,23.2,5.5,RIO GRANDE
2023-11-05,20.4,7.4,AEROPARQUE AERO
2023-11-05,38.9,8.6,LAS LOMITAS
2023-11-05,24.7,2.0,RIO GRANDE
2023-11-06,28.7,13.5,AEROPARQUE AERO
2023-11-06,38.4,12.4,LAS LOMITAS
2023-11-06,36.0,16.4,RIO GRANDE
2023-11-07,21.1,13.7,AEROPARQUE AERO
2023-11-07,39.2,3.5,LAS LOMITAS
2023-11-07,32.2,3.9,RIO GRANDE
2023-11-08,25.4,11.2,AEROPARQUE AERO
2023-11-08,38.5,11.5,LAS LOMITAS
2023-11-08,31.2,12.1,RIO GRANDE
2023-11-09,36.9,5.2,AEROPARQUE AERO
2023-11-09,30.7,17.1,LAS LOMITAS
2023-11-09,31.6,18.5,RIO GRANDE
2023-11-10,36.8,5.0,AEROPARQUE AERO
2023-11-10,36.2,10.8,LAS LOMITAS
2023-11-10,39.6,8.5,RIO GRANDE
2023-11-11,27.2,8.3,AEROPARQUE AERO
2023-11-11,28.0,4.9,LAS LOMITAS
2023-11-11,22.3,16.2,RIO GRANDE
2023-11-12,35.6,9.6,AEROPARQUE AERO
2023-11-12,24.3,4.9,LAS LOMITAS
2023-11-12,33.4,17.4,RIO GRANDE
2023-11-13,25.7,14.0,AEROPARQUE AERO
2023-11-13,25.9,3.8,LAS LOMITAS
2023-11-13,28.0,15.3,RIO GRANDE
2023-11-14,36.3,5.8,AEROPARQUE AERO
2023-11-14,35.0,19.2,LAS LOMITAS
2023-11-14,20.9,18.2,RIO GRANDE
2023-11-15,28.1,15.7,AEROPARQUE AERO
2023-11-15,26.2,19.4,LAS LOMITAS
2023-11-15,28.9,19.1,RIO GRANDE
2023-11-16,22.5,17.3,AEROPARQUE AERO
2023-11-16,29.9,12.7,LAS LOMITAS
2023-11-16,20.1,0.5,RIO GRANDE
2023-11-17,39.8,14.3,AEROPARQUE AERO
2023-11-17,28.0,4.6,LAS LOMITAS
2023-11-17,25.6,4.2,RIO GRANDE
2023-11-18,26.9,11.7,AEROPARQUE AERO
2023-11-18,38.5,13.2,LAS LOMITAS
2023-11-18,31.5,0.8,RIO GRANDE
2023-11-19,37.3,15.9,AEROPARQUE AERO
2023-11-19,28.3,17.8,LAS LOMITAS
2023-11-19,24.0,8.6,RIO GRANDE
2023-11-20,32.3,11.7,AEROPARQUE AERO
2023-11-20,28.2,13.9,LAS LOMITAS
2023-11-20,34.5,19.1,RIO GRANDE
2023-11-21,25.5,5.3,AEROPARQUE AERO
2023-11-21,20.8,11.0,LAS LOMITAS
2023-11-21,39.8,1.7,RIO GRANDE
2023-11-22,29.2,6.8,AEROPARQUE AERO
2023-11-22,31.6,8.3,LAS LOMITAS
2023-11-22,28.1,8.4,RIO GRANDE
2023-11-23,31.6,17.0,AEROPARQUE AERO
2023-11-23,22.2,11.2,LAS LOMITAS
2023-11-23,35.7,10.1,RIO GRANDE
2023-11-24,35.6,16.8,AEROPARQUE AERO
2023-11-24,39.5,13.3,LAS LOMITAS
2023-11-24,37.3,12.6,RIO GRANDE
2023-11-25,20.6,14.6,AEROPARQUE AERO
2023-11-25,34.4,17.7,LAS LOMITAS
2023-11-25,22.7,15.2,RIO GRANDE
2023-11-26,39.6,4.6,AEROPARQUE AERO
2023-11-26,37.2,18.7,LAS LOMITAS
2023-11-26,31.0,7.1,RIO GRANDE
2023-11-27,31.7,6.2,AEROPARQUE AERO
2023-11-27,23.7,5.8,LAS LOMITAS
2023-11-27,26.3,2.4,RIO GRANDE
2023-11-28,34.0,0.7,AEROPARQUE AERO
2023-11-28,34.9,2.2,LAS LOMITAS
2023-11-28,37.9,13.9,RIO GRANDE
2023-11-29,37.1,0.5,AEROPARQUE AERO
2023-11-29,26.0,1.5,LAS LOMITAS
2023-11-29,37.9,2.5,RIO GRANDE
2023-11-30,39.8,3.3,AEROPARQUE AERO
2023-11-30,39.6,2.7,LAS LOMITAS
2023-11-30,29.1,9.8,RIO GRANDE
2023-12-01,37.1,8.1,AEROPARQUE AERO
2023-12-01,38.9,17.8,LAS LOMITAS
2023-12-01,34.8,3.7,RIO GRANDE
2023-12-02,33.5,6.5,AEROPARQUE AERO
2023-12-02,25.0,16.7,LAS LOMITAS
2023-12-02,36.3,5.6,RIO GRANDE
2023-12-03,21.4,16.3,AEROPARQUE AERO
2023-12-03,20.9,10.1,LAS LOMITAS
2023-12-03,21.4,7.5,RIO GRANDE
2023-12-04,37.4,17.4,AEROPARQUE AERO
2023-12-04,32.1,12.3,LAS LOMITAS
2023-12-04,36.1,14.8,RIO GRANDE
2023-12-05,20.8,9.0,AEROPARQUE AERO
2023-12-05,27.8,4.9,LAS LOMITAS
2023-12-05,29.5,5.6,RIO GRANDE
2023-12-06,20.5,3.7,AEROPARQUE AERO
2023-12-06,31.9,0.4,LAS LOMITAS
2023-12-06,22.7,1.2,RIO GRANDE
2023-12-07,33.0,14.2,AEROPARQUE AERO
2023-12-07,38.9,0.5,LAS LOMITAS
2023-12-07,27.6,11.3,RIO GRANDE
2023-12-08,36.7,1.5,AEROPARQUE AERO
2023-12-08,38.5,15.4,LAS LOMITAS
2023-12-08,34.1,13.7,RIO GRANDE
2023-12-09,30.4,13.8,AEROPARQUE AERO
2023-12-09,27.0,3.6,LAS LOMITAS
2023-12-09,20.3,5.4,RIO GRANDE
2023-12-10,39.6,3.7,AEROPARQUE AERO
2023-12-10,29.6,0.1,LAS LOMITAS
2023-12-10,39.9,6.4,RIO GRANDE
2023-12-11,22.9,3.7,AEROPARQUE AERO
2023-12-11,27.5,7.3,LAS LOMITAS
2023-12-11,24.1,9.6,RIO GRANDE
2023-12-12,33.9,2.4,AEROPARQUE AERO
2023-12-12,27.8,17.4,LAS LOMITAS
2023-12-12,23.7,6.2,RIO GRANDE
2023-12-13,25.8,15.4,AEROPARQUE AERO
2023-12-13,26.4,11.3,LAS LOMITAS
2023-12-13,32.5,13.5,RIO GRANDE
2023-12-14,29.9,17.1,AEROPARQUE AERO
2023-12-14,32.2,13.2,LAS LOMITAS
2023-12-14,31.2,0.2,RIO GRANDE
2023-12-15,25.0,12.8,AEROPARQUE AERO
2023-12-15,29.4,5.6,LAS LOMITAS
2023-12-15,22.9,19.9,RIO GRANDE
2023-12-16,33.5,16.9,AEROPARQUE AERO
2023-12-16,22.5,8.5,LAS LOMITAS
2023-12-16,20.7,13.7,RIO GRANDE
2023-12-17,37.8,0.6,AEROPARQUE AERO
2023-12-17,29.9,9.7,LAS LOMITAS
2023-12-17,21.0,3.8,RIO GRANDE
2023-12-18,22.9,19.9,AEROPARQUE AERO
2023-12-18,38.5,13.9,LAS LOMITAS
2023-12-18,27.9,12.5,RIO GRANDE
2023-12-19,20.1,12.2,AEROPARQUE AERO
2023-12-19,29.1,12.0,LAS LOMITAS
2023-12-19,22.4,0.9,RIO GRANDE
2023-12-20,35.4,12.5,AEROPARQUE AERO
2023-12-20,35.5,17.0,LAS LOMITAS
2023-12-20,38.6,5.3,RIO GRANDE
2023-12-21,28.3,1.4,AEROPARQUE AERO
2023-12-21,31.8,5.2,LAS LOMITAS
2023-12-21,32.4,18.1,RIO GRANDE
2023-12-22,23.8,19.6,AEROPARQUE AERO
2023-12-22,33.3,20.0,LAS LOMITAS
2023-12-22,29.6,2.5,RIO GRANDE
2023-12-23,20.3,12.7,AEROPARQUE AERO
2023-12-23,26.8,5.7,LAS LOMITAS
2023-12-23,27.2,5.3,RIO GRANDE
2023-12-24,28.6,13.2,AEROPARQUE AERO
2023-12-24,29.7,10.6,LAS LOMITAS
2023-12-24,31.6,3.8,RIO GRANDE
2023-12-25,35.3,12.8,AEROPARQUE AERO
2023-12-25,35.1,19.8,LAS LOMITAS
2023-12-25,39.9,15.0,RIO GRANDE
2023-12-26,27.1,19.6,AEROPARQUE AERO
2023-12-26,39.2,14.6,LAS LOMITAS
2023-12-26,27.7,11.2,RIO GRANDE
2023-12-27,25.7,7.7,AEROPARQUE AERO
2023-12-27,31.1,1.6,LAS LOMITAS
2023-12-27,39.9,4.6,RIO GRANDE
2023-12-28,38.5,17.8,AEROPARQUE AERO
2023-12-28,24.2,1.5,LAS LOMITAS
2023-12-28,34.3,0.4,RIO GRANDE
2023-12-29,36.7,4.5,AEROPARQUE AERO
2023-12-29,39.2,9.2,LAS LOMITAS
2023-12-29,24.6,12.6,RIO GRANDE
2023-12-30,34.6,9.5,AEROPARQUE AERO
2023-12-30,22.9,12.4,LAS LOMITAS
2023-12-30,38.0,5.4,RIO GRANDE
2023-12-31,28.6,16.1,AEROPARQUE AERO
2023-12-31,32.2,3.4,LAS LOMITAS
2023-12-31,39.1,7.7,RIO GRANDE
